mpofu,(0.8253213707796782,replay),(0.8133160859669821,wave),(0.8099861953708856,lankan),(0.8010314774268904,ahmed),(0.7976667191904336,galle),(0.7930497405358792,terrestrial),(0.7922508031914475,panel),(0.7916474953334875,latest),(0.7890819370175771,law),(0.7877742945048708,make),
ireland,(0.7764165944026706,part),(0.7313383390896521,cricketer),(0.7270500599644879,need),(0.7266104984665398,disaster),(0.7157085201435823,molins),(0.7131610322774039,country),(0.7101165255836958,good),(0.7023152598996306,tsolekile),(0.7002489499029543,go),(0.697890017963706,people),
clip,(0.8866820833281264,surgery),(0.8862889446169755,hole),(0.8857378918050333,sachin),(0.8834582055344111,bari),(0.8828541828763949,speed),(0.8808454985382786,tv),(0.8801277218758413,islam),(0.8786927707539728,malcolm),(0.8744940611095467,rights),(0.8740022759145138,succeed),
letter,(0.8054929701953476,deal),(0.783200165979714,ramnaresh),(0.7792036454499108,chanderpaul),(0.775397833358624,minister),(0.7622668901648788,lankan),(0.7619646341747286,action),(0.7568103585325836,marlon),(0.748292722701062,make),(0.7474802879329009,herald),(0.7424047761323218,big),
missile,(0.6195990246284508,yard),(0.6161188605965118,danish),(0.6158681795592467,scrap),(0.6123528599429234,balanced),(0.607501010752898,proposal),(0.606601234939733,hashim),(0.606129196812688,talented),(0.6018032059062954,expense),(0.6005864342107916,james),(0.5975164970544411,chuck),
sriram,(0.8460844437047506,remove),(0.8273201469149492,daniel),(0.8271634119985795,keeper),(0.8204774110266347,huge),(0.8190420728404758,area),(0.814014850140807,surgery),(0.805947723829671,rights),(0.8052523162895131,clear),(0.8047059968766743,sachin),(0.7968069615765062,television),
carr,(0.7709152965226934,people),(0.7656439632245153,need),(0.758143443914758,country),(0.7503645588911592,would),(0.7435125671120185,move),(0.7420806891614221,go),(0.7400597690730455,lanka),(0.738152905010605,cash),(0.7357070081413408,hussey),(0.7346157756935309,always),
legside,(0.7394145168624775,zealand),(0.7388255549600026,south),(0.7370840521995758,wales),(0.7361904010223917,international),(0.7344200605772223,kamal),(0.7337619411658844,resume),(0.732319354770676,england),(0.7280479600955388,shaun),(0.7229875236242189,best),(0.7206023650649845,woman),
denness,(0.8543558557123825,durban),(0.8486946793858412,zimbabwe),(0.8479963792756815,postpone),(0.8436873006852224,warm),(0.8431991529236383,ever),(0.842893218312817,class),(0.8415596755188361,graham),(0.8409447418697474,draw),(0.8404585444337266,cut),(0.8403335605578219,oval),
usa,(0.6034908365382765,coach),(0.5580538839881821,rehabilitation),(0.5570876472670048,icc),(0.5453458884080994,sign),(0.539745968956798,break),(0.5394081990465441,action),(0.5264960316151557,foot),(0.5133634409670994,appoint),(0.5071237083902739,mani),(0.5052329018344573,opposition),
hohns,(0.9808787041340078,ahead),(0.9798390831362312,debut),(0.9757491326318783,rae),(0.9750233334030262,already),(0.9748807593041268,contribute),(0.9748163461183507,comment),(0.9747985197706652,inzamam),(0.9743966652762673,close),(0.9739235703769689,worry),(0.9736785526956252,nel),
division,(0.5686337342667461,age),(0.5632550640506331,sweep),(0.5602612354392837,mcgrath),(0.5459564945704538,bottom),(0.5407891283088612,fall),(0.5371098149484398,leave),(0.5370423785360322,massive),(0.5350220837693231,star),(0.5308623401337196,jacob),(0.5191143323197448,slip),
irish,(0.5359234370042949,safely),(0.5266949428988897,idea),(0.5046503015083201,county),(0.4948605213622833,kent),(0.4826977172571989,assist),(0.4800235986955735,shepherd),(0.4567055132389407,defend),(0.455274439103191,winter),(0.45408267434905303,xi),(0.4522777412439838,fantastic),
mahmud,(0.7975267366240149,pathan),(0.7819459329827491,surgery),(0.7720841794937726,rafique),(0.7707677882110548,bashar),(0.7619543201460083,remove),(0.7605409742348623,several),(0.7588079059932037,huge),(0.7538727815013886,trick),(0.7482509303461927,brutal),(0.7453836545065281,almost),
degree,(0.9608477745599789,skipper),(0.9601448898719442,jason),(0.9571005924885847,may),(0.9567176465114297,chris),(0.9566849650422622,giles),(0.9503573139889003,darren),(0.9474747465301173,glenn),(0.9471913089703733,hair),(0.9470958866752628,hook),(0.9465167950142911,shane),
law,(0.8361721361237683,death),(0.8342257622440997,lankan),(0.8188898707758988,ahmed),(0.8145697428086209,galle),(0.8121469953103709,latest),(0.7965067386140255,bowler),(0.7906799102757202,ramnaresh),(0.7895319991882886,mcgrath),(0.7890820416575559,mpofu),(0.7884672957700516,terrestrial),
lee,(0.6298730645825342,vettori),(0.5337772965248482,brett),(0.533078335589969,thorpe),(0.5137016900690446,salman),(0.4947874744243713,lanka),(0.48875898762202286,third),(0.48123823311580866,baffle),(0.4739919629915117,sinclair),(0.4722801775576795,edmondson),(0.472202529641825,lead),
rafique,(0.9661549012965411,malcolm),(0.9585025313646116,tribute),(0.9563719098625012,islam),(0.9540536036037811,tragedy),(0.9521750157789404,mashrafe),(0.9509083149739822,expense),(0.9504072386586614,gambhir),(0.9485266767648726,gareth),(0.9462425898048646,zee),(0.9449539093765837,executive),
sl,(0.8859953587180361,degree),(0.8834659228045455,batting),(0.8795702080119524,doosra),(0.8791913885099143,may),(0.8785523938769694,patel),(0.8773685708047536,bring),(0.8770734703229485,little),(0.8768052899058086,gooch),(0.8767536573045638,jason),(0.8766904537665837,darren),
hussey,(0.8852176625173541,would),(0.8828639714037061,country),(0.8804186592873686,need),(0.8762204485307908,part),(0.8731474832154152,go),(0.872766961832661,people),(0.8693630562558392,refuse),(0.8636296406095167,pitch),(0.8633744423441971,see),(0.86209440915386,look),
steyn,(0.9733386057912298,butcher),(0.9614963983852338,vaughan),(0.9515669679808112,pull),(0.950863874749159,look),(0.9504683216581876,key),(0.9448153001802367,mid),(0.9376433793802769,attack),(0.937630658748084,wide),(0.9361550498834692,pitch),(0.9355474663314527,andrew),
pad,(0.7526554917551244,field),(0.7211692005742522,dar),(0.7153483030054937,bowling),(0.7033468505673899,deep),(0.6973263268238489,player),(0.6954880652593982,possible),(0.6942622151468787,fund),(0.6907305653718978,able),(0.6827982245051142,ground),(0.6789397727455949,umpire),
gap,(0.7040113771751112,boje),(0.6825114721727208,j),(0.6821278165169005,pollock),(0.6812502916354333,hall),(0.6779120433520365,jacques),(0.6767412767554327,judge),(0.67514354784842,dippenaar),(0.6738457731059131,mark),(0.6726412729466035,kallis),(0.6723359818045036,andrew),
ontong,(0.8230490885203106,remove),(0.822868130831471,hat),(0.8072966173835345,area),(0.798901779673213,huge),(0.7913015463359877,hashim),(0.780260752495337,pathan),(0.7796228166410015,tick),(0.7780025879478413,khaled),(0.7763944556454858,almost),(0.7744465265797565,surgery),
katich,(0.9837353263152457,fourth),(0.9799498656324366,morning),(0.9797172513178002,razzaq),(0.9794766581028875,symonds),(0.9794504688932033,rae),(0.9789739073261057,seam),(0.9785854273397188,nel),(0.9783888072991388,inning),(0.9780338446266678,week),(0.9776225389291727,wanderer),
asian,(0.9036863226507571,baisya),(0.8862141222073199,bin),(0.8748703914901313,debutant),(0.864321631253781,rahul),(0.8634058672569243,talented),(0.8618518360613803,careful),(0.8617343995025566,bell),(0.8599364166663487,sehwag),(0.857926895846058,apply),(0.856308668007262,chief),
kaif,(0.9502834733155577,put),(0.9412803344869732,dhaka),(0.9411751388582084,gmt),(0.9408603429006254,january),(0.9406146775988251,lose),(0.940455128293948,friday),(0.9393905837859529,mohali),(0.9392482160876676,perth),(0.9377360935695374,nine),(0.9374666902810854,v),
tax,(0.6027298845224724,player),(0.5914480104907363,sport),(0.5904011079331264,trap),(0.5857258410231346,high),(0.5818234659458297,opposition),(0.581145383982554,samuels),(0.5745232540262798,minute),(0.5733178022115553,bowling),(0.5670043126004686,across),(0.5629214447320618,bounce),
usman,(0.4565595751419172,group),(0.44167192803389815,sports),(0.4204477800961854,daryl),(0.4148033202894274,duleep),(0.4094228310951848,members),(0.4086755987627005,support),(0.40387962299140334,runway),(0.40213603869650655,miandad),(0.3928279748220199,club),(0.391259804819711,reveal),
misconduct,(0.5064717644793137,committee),(0.5043583879150064,eng),(0.497656628867718,rahman),(0.49388480651517314,shamsur),(0.491879886275285,issue),(0.4854951641031343,ruling),(0.4769938125597664,view),(0.47592045521452525,lengthy),(0.4738583874794159,mushfiqur),(0.4704651282437271,travis),
puttick,(0.3830138073331532,pair),(0.38287281656527805,harvey),(0.3781481963379001,sahariar),(0.3757813260968153,structural),(0.36299224614494735,unbroken),(0.35851279213963577,option),(0.3532129440510611,kent),(0.35038433793338103,corner),(0.3393730762306277,consume),(0.3331505011724652,black),
uae,(0.36628891020914944,ride),(0.33935430727202615,despatch),(0.3318104483462368,explosion),(0.3207753744204422,sing),(0.31094152821570686,flaw),(0.3088707997848427,hairstyle),(0.30599806597930396,something),(0.30569766242903385,currently),(0.30341985387118664,snare),(0.29493826859521904,survive),
sharma,(0.9187468463922728,skipper),(0.9145778115769745,paceman),(0.9138735544195393,giles),(0.9109766128110091,jason),(0.9079160987463551,little),(0.9068912324538375,hook),(0.9056013421502257,hair),(0.9053164422665135,glove),(0.9035260381702601,shane),(0.9030992567588902,collins),
tushar,(0.667877028948269,altaf),(0.6668209399827506,cancer),(0.6664218884854876,surgery),(0.6655166128779834,code),(0.6635890686550922,tim),(0.6635473166279988,remove),(0.6620398837215188,view),(0.659263362729224,lewis),(0.6592617688381273,threshold),(0.6578713467758738,departure),
radio,(0.9254144741584373,skipper),(0.9253327412664911,collins),(0.9249994009046963,paceman),(0.9211658241979326,taylor),(0.9199159691135254,place),(0.9195735715963163,bring),(0.91711097379599,however),(0.9167625250554595,watson),(0.9164602519880378,trapping),(0.9156014452664079,choice),
nazmul,(0.9418326667325978,tragedy),(0.9350453544321695,mashrafe),(0.9288667042339394,james),(0.9284895586092361,tribute),(0.927894538839533,debutant),(0.9266551229386295,rahul),(0.9252163006077271,malcolm),(0.9242934188366649,gambhir),(0.9239106396739167,talented),(0.9237358014467438,rafique),
whatmore,(0.503395185518433,jeremy),(0.5011243476264773,watch),(0.49445710862372094,radio),(0.4921067541172149,terrify),(0.48655838973281945,arm),(0.47969554576533197,stuart),(0.4793274985396123,lbw),(0.4776140955019712,scott),(0.4768607409004662,room),(0.47004212636319953,prefer),
morgan,(0.8960036823581837,always),(0.8958468040621379,country),(0.8909166879222146,go),(0.8908922290055864,vaughan),(0.8890730313252383,part),(0.8825151699848806,look),(0.8757985993074986,need),(0.875561788934761,outside),(0.8750121735615836,line),(0.8691432578353973,steyn),
al,(0.4772254444365054,swoop),(0.477084140547642,cricket),(0.4619303595871882,sign),(0.4458343285641068,icc),(0.42952102056697355,kaushal),(0.41878273939938565,county),(0.4154773893485858,winter),(0.3881688075658982,tareq),(0.3795656701963186,rehabilitation),(0.3749441775678703,coach),
ghai,(0.4815438970192339,hogg),(0.4669540323144482,pave),(0.46631274435823344,bar),(0.4577616629264818,shivnarine),(0.45143798202757507,icc),(0.45000665671042667,security),(0.4499285588579519,decision),(0.44441774991800836,dwayne),(0.44425183382482186,disciplinary),(0.4352580477661625,tv),
marsh,(0.40508894592521766,coach),(0.3960896809048661,flaw),(0.38002201618121295,say),(0.3747129447855983,muslim),(0.368149176052034,mani),(0.36522581539881827,woolmer),(0.3620502748710124,matter),(0.36185615579657093,appoint),(0.3604435295239739,cable),(0.35919992258305483,ligament),
canada,(0.3480676518610604,al),(0.3039514815473089,satisfactory),(0.29786302938984394,khuram),(0.2918259969509186,activity),(0.2784566348205948,harden),(0.27720960418100715,kaushal),(0.27425763210102194,news),(0.2702467098510454,cup),(0.2692802464138559,condensed),(0.26890145866980686,purport),
taufel,(0.8931436802542584,catch),(0.8636927782677362,leave),(0.8616202228788147,right),(0.8479812976617116,order),(0.8443338789948225,soon),(0.8406230942628655,fall),(0.829866192184723,edge),(0.8283737103286806,high),(0.826100833875503,slip),(0.826090321620268,behind),
exclusive,(0.9001331553070443,mashrafe),(0.8991395698154375,chief),(0.8923118756996137,executive),(0.8883593323998534,council),(0.8853838834338603,court),(0.8802129314832824,islam),(0.8773870000457835,tendulkar),(0.8764451653802376,malcolm),(0.875100522025011,tragedy),(0.8745522245419477,anderson),
dhoni,(0.9530374589834265,v),(0.9518284566948646,elizabeth),(0.9510800455968954,dhaka),(0.9506402481220356,chittagong),(0.9502775150769482,december),(0.9500104703956174,close),(0.9498804629498948,march),(0.9496988720574906,port),(0.9494628145053808,stump),(0.9481464049981941,perth),
arrangement,(0.5748941277422027,shaun),(0.5701701575319613,nicky),(0.5624457817359649,ago),(0.5614741780384889,one),(0.5495638604718658,england),(0.548365708516117,old),(0.5459053766785239,south),(0.544725100610376,november),(0.5432133739706848,international),(0.5402142723566564,ram),
beamer,(0.468240621431582,spot),(0.46648458879588084,spasm),(0.4482907329165225,saltire),(0.44538782961857604,reuters),(0.44199894361405234,elite),(0.44039693675348296,chanceless),(0.4395751731622178,word),(0.43759834376118495,industrious),(0.43557405026615886,essentially),(0.43316029767828446,kartik),
russell,(0.4976309840370925,feature),(0.47928948293473345,supporter),(0.46056324192368314,administrative),(0.44744056645585284,commit),(0.4406949665621904,incredible),(0.4350900740049468,bg),(0.43040213442727093,espn),(0.4291979844659984,add),(0.42822235730975516,dislocation),(0.42599791856475266,batsman),
blacks,(0.7725527650157428,batting),(0.7665103581454711,pinch),(0.7603916209610972,boy),(0.7592464446236402,choice),(0.7528623856480612,refuse),(0.7501664128812435,boeta),(0.7495578739829166,astle),(0.7456066727641958,potential),(0.7451143840853711,travel),(0.7450571109522618,richardson),
kalua,(0.7395777250531244,issue),(0.7293582708874321,rahman),(0.723439369947326,chief),(0.7178655502530805,snatch),(0.7141382644297712,exclusive),(0.7113748250732597,court),(0.7097031091000101,islam),(0.7086963267893399,committee),(0.7062779253682248,executive),(0.7055017834860845,eng),
woolmer,(0.7681998384150499,extra),(0.7675835665724987,sarwan),(0.7645826631530738,bravo),(0.7642216543946077,confirm),(0.7632887417068447,single),(0.7619861227619905,raise),(0.7619364837203637,reveal),(0.7613643948016418,throw),(0.7604982730257686,little),(0.7576860671209923,nz),
security,(0.9307252651370557,tv),(0.9141415406633852,television),(0.9138482649595994,hinds),(0.9093248487864507,keeper),(0.8956723046081825,terrestrial),(0.8916855849031806,bari),(0.8882517041529174,shivnarine),(0.887383364930706,sachin),(0.8841829894053396,rights),(0.8810483583034233,daniel),
mashud,(0.7644805032629213,hotel),(0.748680930441513,sachin),(0.737368056107472,later),(0.7353206170204278,mushfiqur),(0.7333643209364547,rafique),(0.7297610900335662,rahman),(0.7276056850646861,zee),(0.7267672768957812,hole),(0.7266296438988118,rights),(0.7260931864536703,malcolm),
gibbs,(0.989008955679887,trescothick),(0.9866805339416291,symonds),(0.9859176435012508,partner),(0.9858072529817173,mark),(0.9856600477496418,hasan),(0.9851008169582444,kallis),(0.9835216868666546,gully),(0.9829693069347542,comment),(0.9826478177846424,nel),(0.9824343462865871,squad),
bangladesh,(0.9834061806079085,elizabeth),(0.9830228579461403,december),(0.9822481370683804,v),(0.9814470406857813,port),(0.9809232823393316,chittagong),(0.9805998378594151,dhaka),(0.978555193151613,close),(0.9783011625229759,march),(0.9778141141120226,stump),(0.9774390097692024,january),
matsikenyeri,(0.9488330129834363,partner),(0.9482657071692568,debut),(0.9482029838888211,symonds),(0.947934229473468,mark),(0.9477511228191398,inzamam),(0.9473777550448489,rogers),(0.9469126998881976,gully),(0.9466625444522376,comment),(0.9465142546162806,trescothick),(0.9457804997108928,remain),
schedule,(0.9404860395271499,tough),(0.9394643231414936,add),(0.9390453033661964,way),(0.9374034911325493,warm),(0.9370300893979917,hold),(0.9367867480815307,hope),(0.9352216442439062,last),(0.9348957952949909,recent),(0.9342025244522398,tour),(0.9341398822107378,since),
loop,(0.7825715954281068,keeper),(0.7456520368074013,tv),(0.7394229585677736,chigumbura),(0.7360533470424517,amla),(0.734805570889938,bowler),(0.7319911206972709,daniel),(0.731770825038625,latest),(0.7289840714722278,offer),(0.7277689401511456,security),(0.7233657096704996,panel),
hansie,(0.5043358679720775,truth),(0.49036494189841673,end),(0.4822165535064937,alok),(0.46815758762522164,rudolph),(0.46795340549349707,leg),(0.46676667957912615,slump),(0.4648974375542049,wicket),(0.4622286278348192,murali),(0.4564922765523222,harbhajan),(0.4558251096776883,ricky),
sarwan,(0.9477210341849094,cover),(0.9319563666779982,see),(0.9300311327391081,throw),(0.9223246401163481,find),(0.9201322349825813,little),(0.9189373539329568,confirm),(0.9184636047390307,refuse),(0.9150486784437363,bravo),(0.912229496542598,united),(0.911619857208177,pitch),
haddin,(0.8743584064064177,far),(0.8694444492263491,younis),(0.8583488055471372,session),(0.8574290879555156,steve),(0.849736896647376,west),(0.8483604123418949,indies),(0.8477885106856984,parthiv),(0.846868524012342,probably),(0.845570458270078,lara),(0.844310538728323,th),
highlight,(0.48030930143788814,provide),(0.478874052842129,ideal),(0.42576528434142363,mismanagement),(0.42084370012749495,thomas),(0.4197771082708132,committee),(0.41957545549610337,icc),(0.41910942321135297,disciplinary),(0.41413705268579953,billy),(0.4123503256423934,unknown),(0.4025214984991339,saqib),
white,(0.4383828147024799,cricket),(0.4104113088423658,say),(0.4010507962184595,ireland),(0.39876877523714466,fact),(0.3826275337980945,welshman),(0.37922596138440245,auction),(0.36388580266978815,format),(0.3519837428608094,rupert),(0.3517697980117039,future),(0.34600113686521466,hussey),
impose,(0.5685443817802255,disappear),(0.5437697730949015,series),(0.5350494940377475,match),(0.5270325214819087,stand),(0.5208670565692111,former),(0.5208132353202927,asim),(0.5191941906071833,postpone),(0.5170461374647849,reschedule),(0.5165991987069732,zealand),(0.5160923623211384,start),
ruling,(0.839328180485283,w),(0.8328070871598922,view),(0.831923243179544,zee),(0.8300623944640665,departure),(0.8283329096353889,rights),(0.8265659327198458,court),(0.8233599704191338,malcolm),(0.8232723010127033,issue),(0.8210871619338548,sachin),(0.817641701131332,expense),
status,(0.7003249902057247,asian),(0.6661122946824325,opportunity),(0.6660181533609774,baisya),(0.6455857734051633,tie),(0.6449794271059732,yard),(0.6344001909188094,bin),(0.6321747255602227,batty),(0.62926872082838,pietersen),(0.62488663285327,chief),(0.624707899503602,apply),
zee,(0.9750948230488407,malcolm),(0.9692759710813296,executive),(0.961205749493614,w),(0.9561574232087219,rights),(0.9554486976167464,tragedy),(0.9547749436032092,tribute),(0.9516941930235763,expense),(0.9497034403553215,view),(0.9489807354940668,hashim),(0.9481445869368859,almost),
chanderpaul,(0.86156710791627,lankan),(0.8593799430704366,ahmed),(0.8534005037435233,deal),(0.8408465418908876,ramnaresh),(0.8377389144361388,minister),(0.8284907201356168,bowler),(0.8167068823675391,icc),(0.8146256317200795,marlon),(0.8118492738891736,dwayne),(0.8103287878876564,big),
mani,(0.6959449530181617,break),(0.6955349536802657,action),(0.670510523527732,manage),(0.6405037156236115,player),(0.6323460092039928,deal),(0.6065866905152386,bowling),(0.6060597128371611,prove),(0.6018061317490081,field),(0.591100265442158,minister),(0.5907626602384235,high),
evidence,(0.8902088432843953,tough),(0.8850430649875455,rogers),(0.8777735199002937,tired),(0.8777571297092341,gmt),(0.8769036257187276,inzamam),(0.8768520852847893,close),(0.8764838770878275,spirit),(0.8748433966293246,already),(0.8745322134927198,cape),(0.8740115847083437,debut),
pietersen,(0.891228496877824,chief),(0.8868027792212039,bin),(0.8866002906531826,mashrafe),(0.8647977362103146,talented),(0.863448638231181,apply),(0.8633534173435093,rise),(0.8595447597830644,kevin),(0.8535404694923077,issue),(0.8518933499677805,morkel),(0.8496232902870658,debutant),
holding,(0.8831870174943031,catch),(0.869054425630934,right),(0.8622151829880725,high),(0.8534657980576941,sport),(0.853424907828803,minute),(0.8395470629098957,edge),(0.8373482072469149,able),(0.8363785575312039,prove),(0.8363650594478703,wavell),(0.8333957632901312,soon),
wi,(0.9315386352514311,smith),(0.9301682374013281,chris),(0.9225461127448252,glenn),(0.9208431923559021,giles),(0.9199232745790596,skipper),(0.9196632131493064,extra),(0.9148343491770862,find),(0.9143165711106372,throw),(0.9131462321029701,nz),(0.9102404390529736,little),
macgill,(0.9210658407298177,watson),(0.9210007351346777,clarke),(0.9188139184050442,turn),(0.918107839450747,hameed),(0.9178741909568257,butt),(0.9158976951923482,paceman),(0.91443054497279,capt),(0.9144172213581009,warne),(0.9132504452067263,adam),(0.911281825186023,steve),
glamorgan,(0.9489681046027849,ever),(0.9460568455036473,graham),(0.9410641777422413,durban),(0.9410339847155468,hope),(0.9380655335548937,return),(0.9372409262477519,great),(0.9368440781512931,langeveldt),(0.9367618976860809,hard),(0.935356299589685,cut),(0.9348652166582485,draw),
agarkar,(0.9785206393568315,key),(0.974490476554432,point),(0.971820460204191,astle),(0.970230660258247,bring),(0.9699010153221586,bbc),(0.9694846826203763,choice),(0.9690020752378167,lara),(0.9688094528940534,west),(0.9687616604176829,town),(0.9684288139644519,pedro),
action,(0.8551353435787411,break),(0.8424506783095131,deal),(0.7935099691296725,bowler),(0.7918803103996545,lankan),(0.7875005096073562,make),(0.7839794989349854,big),(0.7783018964521877,icc),(0.7734667766549581,chanderpaul),(0.7619645363186845,letter),(0.7598298817056033,minister),
sri,(0.7962671607051122,virender),(0.6960003167479751,bashar),(0.6877486518152915,sehwag),(0.6603629322518245,tsunami),(0.6502807109082713,pathan),(0.6480495411916519,voice),(0.6452755531527257,sunday),(0.6427543202488231,gambhir),(0.6339025118470486,saleh),(0.6322660355673119,gautam),
low,(0.7704704944646348,cup),(0.7599778267847253,strauss),(0.7504013430083755,south),(0.7476008091624807,cricketer),(0.7459337123566552,woman),(0.7430198772412162,november),(0.7287993740857526,england),(0.7281970972656333,good),(0.7261203024725027,pollock),(0.7249705880182155,flintoff),
